date,station,PRCP,TAVG,TMAX,TMIN
2022-06-02,GHCND:USW00023188,0.0,16.6,19.4,15.0
2022-06-03,GHCND:USW00023188,0.0,16.3,19.4,15.0
2022-06-04,GHCND:USW00023188,0.0,17.4,20.0,16.1
2022-06-05,GHCND:USW00023188,0.0,17.9,21.1,16.7
2022-06-06,GHCND:USW00023188,0.0,18.4,21.1,16.1
2022-06-07,GHCND:USW00023188,0.0,17.5,19.4,16.1
2022-06-08,GHCND:USW00023188,0.0,17.6,20.6,16.1
2022-06-09,GHCND:USW00023188,0.0,17.6,20.6,16.1
2022-06-10,GHCND:USW00023188,0.0,18.0,21.7,15.6
2022-06-11,GHCND:USW00023188,0.0,18.8,21.7,16.7
2022-06-12,GHCND:USW00023188,0.0,18.3,20.0,16.7
2022-06-13,GHCND:USW00023188,0.0,17.6,19.4,16.7
2022-06-14,GHCND:USW00023188,0.0,18.1,20.6,16.7
2022-06-15,GHCND:USW00023188,0.0,17.7,20.0,16.1
2022-06-16,GHCND:USW00023188,0.0,17.9,20.6,16.7
2022-06-17,GHCND:USW00023188,0.0,18.1,20.0,16.7
2022-06-18,GHCND:USW00023188,0.0,17.7,20.0,16.1
2022-06-19,GHCND:USW00023188,0.0,17.9,22.2,13.3
2022-06-20,GHCND:USW00023188,0.0,19.6,25.0,14.4
2022-06-21,GHCND:USW00023188,0.0,19.9,22.8,18.3
2022-06-22,GHCND:USW00023188,0.0,20.3,23.3,17.8
2022-06-23,GHCND:USW00023188,0.0,20.9,24.4,18.9
2022-06-24,GHCND:USW00023188,0.0,20.8,23.3,17.8
2022-06-25,GHCND:USW00023188,0.0,19.9,22.2,16.1
2022-06-26,GHCND:USW00023188,0.0,19.4,22.8,16.7
2022-06-27,GHCND:USW00023188,0.0,19.7,23.9,16.7
2022-06-28,GHCND:USW00023188,0.0,21.3,25.0,18.3
2022-06-29,GHCND:USW00023188,0.0,21.5,24.4,18.9
2022-06-30,GHCND:USW00023188,0.0,20.9,24.4,18.9
2022-07-01,GHCND:USW00023188,0.0,20.6,22.8,18.9
2022-07-02,GHCND:USW00023188,0.0,20.4,22.2,18.3
2022-07-03,GHCND:USW00023188,0.0,19.3,21.1,17.8
2022-07-04,GHCND:USW00023188,0.0,19.1,20.6,17.8
2022-07-05,GHCND:USW00023188,0.0,19.6,22.2,18.9
2022-07-06,GHCND:USW00023188,0.0,20.6,22.8,18.9
2022-07-07,GHCND:USW00023188,0.0,19.7,21.7,18.3
2022-07-08,GHCND:USW00023188,0.0,19.5,22.2,18.3
2022-07-09,GHCND:USW00023188,0.0,20.0,22.2,17.8
2022-07-10,GHCND:USW00023188,0.0,19.8,22.8,17.2
2022-07-11,GHCND:USW00023188,0.0,19.5,21.1,17.8
2022-07-12,GHCND:USW00023188,0.0,18.6,21.7,17.2
2022-07-13,GHCND:USW00023188,0.0,18.9,21.7,17.2
2022-07-14,GHCND:USW00023188,0.0,19.3,21.7,17.8
2022-07-15,GHCND:USW00023188,0.0,19.1,21.7,17.8
2022-07-16,GHCND:USW00023188,0.0,18.9,21.7,17.8
2022-07-17,GHCND:USW00023188,0.0,18.9,21.7,17.2
2022-07-18,GHCND:USW00023188,0.0,20.2,25.0,18.3
2022-07-19,GHCND:USW00023188,0.0,21.8,25.6,19.4
2022-07-20,GHCND:USW00023188,0.0,22.0,26.7,20.0
2022-07-21,GHCND:USW00023188,0.0,22.2,25.6,18.9
2022-07-22,GHCND:USW00023188,0.0,20.8,23.3,18.9
2022-07-23,GHCND:USW00023188,0.0,20.4,23.3,18.9
2022-07-24,GHCND:USW00023188,0.0,20.8,23.3,18.9
2022-07-25,GHCND:USW00023188,0.0,21.4,23.3,19.4
2022-07-26,GHCND:USW00023188,0.0,20.9,24.4,19.4
2022-07-27,GHCND:USW00023188,0.0,21.8,24.4,19.4
2022-07-28,GHCND:USW00023188,0.0,21.2,24.4,19.4
2022-07-29,GHCND:USW00023188,0.0,20.8,23.9,18.9
2022-07-30,GHCND:USW00023188,0.0,21.9,25.6,20.0
2022-07-31,GHCND:USW00023188,0.0,22.8,26.1,20.6
2022-08-01,GHCND:USW00023188,0.0,23.2,26.7,21.1
2022-08-02,GHCND:USW00023188,0.0,23.4,26.1,21.1
2022-08-03,GHCND:USW00023188,0.0,22.7,25.0,20.6
2022-08-04,GHCND:USW00023188,0.0,21.9,26.1,20.0
2022-08-05,GHCND:USW00023188,0.0,22.8,26.7,20.6
2022-08-06,GHCND:USW00023188,0.0,22.7,25.6,20.6
2022-08-07,GHCND:USW00023188,0.0,22.6,26.1,19.4
2022-08-08,GHCND:USW00023188,0.0,22.6,27.2,20.0
2022-08-09,GHCND:USW00023188,0.0,24.4,29.4,21.1
2022-08-10,GHCND:USW00023188,0.0,25.1,29.4,22.2
2022-08-11,GHCND:USW00023188,0.0,24.1,28.3,20.6
2022-08-12,GHCND:USW00023188,0.0,23.4,27.8,20.6
2022-08-13,GHCND:USW00023188,0.0,23.7,26.7,21.1
2022-08-14,GHCND:USW00023188,0.0,23.4,27.2,21.1
2022-08-15,GHCND:USW00023188,0.0,23.9,26.1,21.1
2022-08-16,GHCND:USW00023188,0.0,23.1,26.7,20.6
2022-08-17,GHCND:USW00023188,0.0,23.3,27.2,20.6
2022-08-18,GHCND:USW00023188,0.0,23.7,27.2,20.6
2022-08-19,GHCND:USW00023188,0.0,22.0,25.0,20.0
2022-08-20,GHCND:USW00023188,0.0,21.7,24.4,20.6
2022-08-21,GHCND:USW00023188,0.0,21.9,23.9,20.0
2022-08-22,GHCND:USW00023188,0.0,22.1,26.1,20.6
2022-08-23,GHCND:USW00023188,0.0,21.9,24.4,20.6
2022-08-24,GHCND:USW00023188,0.0,22.1,24.4,20.6
2022-08-25,GHCND:USW00023188,0.0,22.9,26.1,21.1
2022-08-26,GHCND:USW00023188,0.0,23.9,26.7,21.7
2022-08-27,GHCND:USW00023188,0.0,22.8,25.0,21.1
2022-08-28,GHCND:USW00023188,0.0,22.4,24.4,21.1
2022-08-29,GHCND:USW00023188,0.0,22.7,25.6,21.7
2022-08-30,GHCND:USW00023188,0.0,23.3,27.8,20.6
2022-08-31,GHCND:USW00023188,0.0,24.7,29.4,20.6
2022-09-01,GHCND:USW00023188,0.0,25.1,29.4,21.1
2022-09-02,GHCND:USW00023188,0.0,25.6,31.7,22.2
2022-09-03,GHCND:USW00023188,0.0,27.1,35.0,23.3
2022-09-04,GHCND:USW00023188,0.0,30.6,32.8,25.6
2022-09-05,GHCND:USW00023188,0.0,27.1,31.7,23.3
2022-09-06,GHCND:USW00023188,0.0,25.8,30.0,22.8
2022-09-07,GHCND:USW00023188,0.0,26.3,31.7,22.8
2022-09-08,GHCND:USW00023188,0.5,26.8,34.4,23.9
2022-09-09,GHCND:USW00023188,16.0,28.1,31.7,21.1
2022-09-10,GHCND:USW00023188,0.0,23.4,26.7,22.2
2022-09-11,GHCND:USW00023188,0.0,25.2,28.9,23.3
2022-09-12,GHCND:USW00023188,0.0,24.8,27.2,22.8
2022-09-13,GHCND:USW00023188,0.0,23.9,26.7,21.1
2022-09-14,GHCND:USW00023188,0.0,21.8,24.4,20.6
2022-09-15,GHCND:USW00023188,0.0,21.8,23.9,19.4
2022-09-16,GHCND:USW00023188,0.0,21.2,24.4,18.9
2022-09-17,GHCND:USW00023188,0.0,21.2,23.9,18.9
2022-09-18,GHCND:USW00023188,0.0,21.2,22.8,18.3
2022-09-19,GHCND:USW00023188,0.0,20.7,24.4,18.3
2022-09-20,GHCND:USW00023188,0.0,21.4,25.6,17.8
2022-09-21,GHCND:USW00023188,0.0,22.4,25.6,19.4
2022-09-22,GHCND:USW00023188,0.0,21.6,26.1,16.7
2022-09-23,GHCND:USW00023188,0.0,22.6,27.2,19.4
2022-09-24,GHCND:USW00023188,0.0,23.3,27.2,20.0
2022-09-25,GHCND:USW00023188,0.0,23.5,26.7,20.6
2022-09-26,GHCND:USW00023188,0.0,22.9,26.7,20.0
2022-09-27,GHCND:USW00023188,0.0,23.2,29.4,20.0
2022-09-28,GHCND:USW00023188,0.0,22.3,26.1,20.0
2022-09-29,GHCND:USW00023188,0.0,20.8,25.0,18.9
2022-09-30,GHCND:USW00023188,0.0,21.0,22.8,19.4
2022-10-01,GHCND:USW00023188,0.0,20.3,22.8,18.9
2022-10-02,GHCND:USW00023188,0.0,20.9,23.3,20.0
2022-10-03,GHCND:USW00023188,0.0,21.2,22.8,20.0
2022-10-04,GHCND:USW00023188,0.0,20.7,23.3,18.9
2022-10-05,GHCND:USW00023188,0.0,19.8,21.1,18.3
2022-10-06,GHCND:USW00023188,0.0,19.4,21.1,18.3
2022-10-07,GHCND:USW00023188,0.0,20.7,23.9,18.3
2022-10-08,GHCND:USW00023188,0.0,21.4,25.0,18.9
2022-10-09,GHCND:USW00023188,0.0,20.8,24.4,19.4
2022-10-10,GHCND:USW00023188,0.0,20.6,22.8,19.4
2022-10-11,GHCND:USW00023188,0.3,20.5,22.8,19.4
2022-10-12,GHCND:USW00023188,0.0,20.7,23.3,20.0
2022-10-13,GHCND:USW00023188,0.0,20.3,21.1,18.9
2022-10-14,GHCND:USW00023188,0.0,19.4,20.6,18.3
2022-10-15,GHCND:USW00023188,0.5,20.1,22.8,17.8
2022-10-16,GHCND:USW00023188,0.0,20.0,23.3,18.3
2022-10-17,GHCND:USW00023188,0.0,20.0,23.3,16.1
2022-10-18,GHCND:USW00023188,0.0,20.9,27.2,16.1
2022-10-19,GHCND:USW00023188,0.0,24.2,35.0,16.7
2022-10-20,GHCND:USW00023188,0.0,22.9,26.7,16.7
2022-10-21,GHCND:USW00023188,0.0,20.0,22.8,18.9
2022-10-22,GHCND:USW00023188,0.8,20.3,21.1,17.8
2022-10-23,GHCND:USW00023188,0.8,18.7,20.6,15.0
2022-10-24,GHCND:USW00023188,0.0,17.6,23.3,11.7
2022-10-25,GHCND:USW00023188,0.0,17.7,23.3,10.6
2022-10-26,GHCND:USW00023188,0.0,18.3,21.7,14.4
2022-10-27,GHCND:USW00023188,0.0,18.8,21.1,15.0
2022-10-28,GHCND:USW00023188,0.0,17.4,22.2,12.8
2022-10-29,GHCND:USW00023188,0.0,18.2,22.8,13.3
2022-10-30,GHCND:USW00023188,0.0,17.8,24.4,12.2
2022-10-31,GHCND:USW00023188,0.0,18.2,25.0,12.8
2022-11-01,GHCND:USW00023188,0.0,19.3,20.6,17.2
2022-11-02,GHCND:USW00023188,1.8,17.6,19.4,15.6
2022-11-03,GHCND:USW00023188,0.0,16.4,17.8,11.7
2022-11-04,GHCND:USW00023188,0.0,14.1,20.6,8.3
2022-11-05,GHCND:USW00023188,0.0,15.2,21.1,9.4
2022-11-06,GHCND:USW00023188,0.0,15.1,19.4,10.6
2022-11-07,GHCND:USW00023188,2.5,17.1,19.4,15.6
2022-11-08,GHCND:USW00023188,21.3,17.7,19.4,13.3
2022-11-09,GHCND:USW00023188,1.5,15.6,21.1,10.6
2022-11-10,GHCND:USW00023188,0.0,13.1,18.3,7.8
2022-11-11,GHCND:USW00023188,0.0,13.5,20.6,7.2
2022-11-12,GHCND:USW00023188,0.0,13.4,19.4,7.2
2022-11-13,GHCND:USW00023188,0.0,13.9,17.8,10.6
2022-11-14,GHCND:USW00023188,0.0,14.5,20.0,8.3
2022-11-15,GHCND:USW00023188,0.0,13.9,20.6,7.8
2022-11-16,GHCND:USW00023188,0.0,14.4,24.4,7.2
2022-11-17,GHCND:USW00023188,0.0,14.2,21.7,5.6
2022-11-18,GHCND:USW00023188,0.0,13.7,18.3,7.2
2022-11-19,GHCND:USW00023188,0.0,14.3,23.3,8.3
2022-11-20,GHCND:USW00023188,0.0,15.0,24.4,7.2
2022-11-21,GHCND:USW00023188,0.0,15.6,24.4,7.8
2022-11-22,GHCND:USW00023188,0.0,14.5,22.2,7.2
2022-11-23,GHCND:USW00023188,0.0,13.2,21.7,6.1
2022-11-24,GHCND:USW00023188,0.0,15.3,27.8,7.2
2022-11-25,GHCND:USW00023188,0.0,16.5,23.3,8.3
2022-11-26,GHCND:USW00023188,0.0,14.2,19.4,7.2
2022-11-27,GHCND:USW00023188,0.0,13.7,19.4,6.7
2022-11-28,GHCND:USW00023188,0.0,15.2,17.2,13.3
2022-11-29,GHCND:USW00023188,0.0,15.5,17.2,10.6
2022-11-30,GHCND:USW00023188,0.0,13.4,16.7,8.9
2022-12-01,GHCND:USW00023188,0.0,14.6,16.7,13.3
2022-12-02,GHCND:USW00023188,0.0,15.4,20.6,10.6
2022-12-03,GHCND:USW00023188,0.0,14.4,19.4,10.0
2022-12-04,GHCND:USW00023188,0.0,14.6,18.3,10.0
2022-12-05,GHCND:USW00023188,0.3,16.1,18.3,12.8
2022-12-06,GHCND:USW00023188,0.0,14.3,17.2,11.1
2022-12-07,GHCND:USW00023188,0.0,13.7,17.2,10.0
2022-12-08,GHCND:USW00023188,0.0,12.1,16.7,6.7
2022-12-09,GHCND:USW00023188,0.0,11.7,16.7,6.1
2022-12-10,GHCND:USW00023188,0.0,11.4,17.8,6.1
2022-12-11,GHCND:USW00023188,11.4,13.1,16.1,10.6
2022-12-12,GHCND:USW00023188,11.9,11.3,13.3,7.8
2022-12-13,GHCND:USW00023188,0.0,10.2,15.6,5.6
2022-12-14,GHCND:USW00023188,0.0,10.8,16.7,5.0
2022-12-15,GHCND:USW00023188,0.0,10.9,16.7,5.6
2022-12-16,GHCND:USW00023188,0.0,13.4,20.0,7.8
2022-12-17,GHCND:USW00023188,0.0,11.3,18.3,3.9
2022-12-18,GHCND:USW00023188,0.0,13.2,17.2,7.8
2022-12-19,GHCND:USW00023188,0.0,10.9,18.3,3.9
2022-12-20,GHCND:USW00023188,0.0,11.2,18.9,4.4
2022-12-21,GHCND:USW00023188,0.0,11.9,20.6,5.6
2022-12-22,GHCND:USW00023188,0.0,12.8,18.9,6.7
2022-12-23,GHCND:USW00023188,0.0,13.0,17.2,7.8
2022-12-24,GHCND:USW00023188,0.0,12.9,20.6,7.8
2022-12-25,GHCND:USW00023188,0.0,15.6,26.7,8.3
2022-12-26,GHCND:USW00023188,0.0,17.1,27.8,9.4
2022-12-27,GHCND:USW00023188,4.3,14.9,17.8,10.6
2022-12-28,GHCND:USW00023188,11.4,15.8,18.3,14.4
2022-12-29,GHCND:USW00023188,0.0,14.9,16.7,12.8
2022-12-30,GHCND:USW00023188,0.0,14.9,16.7,13.3
2022-12-31,GHCND:USW00023188,0.8,15.2,16.1,14.4
2023-01-01,GHCND:USW00023188,25.9,15.0,16.1,13.3
2023-01-02,GHCND:USW00023188,0.5,13.9,15.6,11.1
2023-01-03,GHCND:USW00023188,8.6,14.2,17.8,12.2
2023-01-04,GHCND:USW00023188,0.8,16.3,18.3,15.0
2023-01-05,GHCND:USW00023188,5.6,15.7,17.2,12.8
2023-01-06,GHCND:USW00023188,0.0,13.6,17.2,8.9
2023-01-07,GHCND:USW00023188,0.0,13.1,19.4,7.8
2023-01-08,GHCND:USW00023188,0.0,13.7,20.0,8.3
2023-01-09,GHCND:USW00023188,0.0,13.6,18.3,9.4
2023-01-10,GHCND:USW00023188,5.1,15.8,17.2,11.1
2023-01-11,GHCND:USW00023188,0.0,13.2,17.8,8.9
2023-01-12,GHCND:USW00023188,0.0,14.0,22.8,8.3
2023-01-13,GHCND:USW00023188,0.0,14.6,20.0,8.9
2023-01-14,GHCND:USW00023188,19.0,12.8,16.7,10.0
2023-01-15,GHCND:USW00023188,26.7,15.3,17.2,12.8
2023-01-16,GHCND:USW00023188,24.6,14.4,16.7,11.1
2023-01-17,GHCND:USW00023188,0.8,13.3,15.0,8.9
2023-01-18,GHCND:USW00023188,0.0,11.3,16.1,6.7
2023-01-19,GHCND:USW00023188,3.6,10.8,15.6,5.0
2023-01-20,GHCND:USW00023188,0.8,12.9,16.1,8.3
2023-01-21,GHCND:USW00023188,0.0,11.2,17.2,5.0
2023-01-22,GHCND:USW00023188,0.0,10.8,16.1,4.4
2023-01-23,GHCND:USW00023188,0.0,11.7,18.3,5.6
2023-01-24,GHCND:USW00023188,0.0,11.8,18.9,5.0
2023-01-25,GHCND:USW00023188,0.0,12.1,20.0,5.0
2023-01-26,GHCND:USW00023188,0.0,14.4,21.7,6.7
2023-01-27,GHCND:USW00023188,0.0,13.9,18.9,5.6
2023-01-28,GHCND:USW00023188,0.0,12.7,16.1,8.9
2023-01-29,GHCND:USW00023188,0.0,14.0,15.0,11.7
2023-01-30,GHCND:USW00023188,7.4,12.3,15.0,10.6
2023-01-31,GHCND:USW00023188,1.3,12.5,16.1,7.8
2023-02-01,GHCND:USW00023188,0.0,11.6,18.9,5.6
2023-02-02,GHCND:USW00023188,0.0,11.9,20.0,5.0
2023-02-03,GHCND:USW00023188,0.0,13.6,20.6,8.9
2023-02-04,GHCND:USW00023188,0.0,12.5,19.4,5.6
2023-02-05,GHCND:USW00023188,0.0,13.3,17.2,8.9
2023-02-06,GHCND:USW00023188,0.0,14.1,18.3,9.4
2023-02-07,GHCND:USW00023188,0.0,13.1,21.1,6.1
2023-02-08,GHCND:USW00023188,0.0,13.6,21.1,7.2
2023-02-09,GHCND:USW00023188,0.0,14.7,25.6,7.2
2023-02-10,GHCND:USW00023188,0.0,16.9,22.8,7.8
2023-02-11,GHCND:USW00023188,0.0,15.4,16.1,10.6
2023-02-12,GHCND:USW00023188,9.9,12.1,15.6,7.8
2023-02-13,GHCND:USW00023188,1.8,12.4,16.1,10.0
2023-02-14,GHCND:USW00023188,0.8,13.8,14.4,12.2
2023-02-15,GHCND:USW00023188,0.0,11.8,15.6,5.6
2023-02-16,GHCND:USW00023188,0.0,11.7,20.6,3.9
2023-02-17,GHCND:USW00023188,0.0,12.4,18.3,6.1
2023-02-18,GHCND:USW00023188,0.0,13.1,19.4,7.2
2023-02-19,GHCND:USW00023188,0.0,12.0,17.8,6.1
2023-02-20,GHCND:USW00023188,0.0,12.8,18.9,7.2
2023-02-21,GHCND:USW00023188,0.5,13.2,17.2,8.3
2023-02-22,GHCND:USW00023188,0.0,12.9,15.0,10.6
2023-02-23,GHCND:USW00023188,2.8,12.0,14.4,10.0
2023-02-24,GHCND:USW00023188,1.0,12.8,16.1,10.0
2023-02-25,GHCND:USW00023188,26.2,12.8,14.4,8.3
2023-02-26,GHCND:USW00023188,1.8,11.3,14.4,7.8
2023-02-27,GHCND:USW00023188,0.0,10.8,15.6,6.1
2023-02-28,GHCND:USW00023188,0.5,13.1,16.1,9.4
2023-03-01,GHCND:USW00023188,5.1,13.0,14.4,9.4
2023-03-02,GHCND:USW00023188,0.0,11.1,15.6,4.4
2023-03-03,GHCND:USW00023188,0.0,11.4,15.6,6.1
2023-03-04,GHCND:USW00023188,0.0,11.1,15.6,6.1
2023-03-05,GHCND:USW00023188,0.0,13.2,16.1,10.0
2023-03-06,GHCND:USW00023188,0.0,12.8,16.7,8.9
2023-03-07,GHCND:USW00023188,0.0,13.4,16.1,8.9
2023-03-08,GHCND:USW00023188,0.0,11.7,16.1,7.2
2023-03-09,GHCND:USW00023188,0.0,12.6,17.2,8.9
2023-03-10,GHCND:USW00023188,18.5,13.8,17.2,10.6
2023-03-11,GHCND:USW00023188,3.8,15.4,17.8,14.4
2023-03-12,GHCND:USW00023188,0.0,16.1,18.3,13.9
2023-03-13,GHCND:USW00023188,0.0,14.9,17.8,12.8
2023-03-14,GHCND:USW00023188,6.4,15.1,18.9,12.2
2023-03-15,GHCND:USW00023188,21.8,15.7,16.1,12.2
2023-03-16,GHCND:USW00023188,0.0,13.7,16.7,10.6
2023-03-17,GHCND:USW00023188,0.0,13.6,17.2,10.6
2023-03-18,GHCND:USW00023188,0.0,15.3,24.4,10.0
2023-03-19,GHCND:USW00023188,3.3,16.9,17.8,14.4
2023-03-20,GHCND:USW00023188,1.0,15.1,17.2,13.3
2023-03-21,GHCND:USW00023188,26.9,14.4,17.8,12.2
2023-03-22,GHCND:USW00023188,0.8,14.7,17.2,11.7
2023-03-23,GHCND:USW00023188,2.0,13.9,16.7,11.7
2023-03-24,GHCND:USW00023188,0.0,13.9,17.2,10.0
2023-03-25,GHCND:USW00023188,0.0,13.1,17.2,8.9
2023-03-26,GHCND:USW00023188,0.0,13.2,17.2,8.9
2023-03-27,GHCND:USW00023188,0.0,13.9,21.1,8.3
2023-03-28,GHCND:USW00023188,0.0,15.6,20.6,10.0
2023-03-29,GHCND:USW00023188,5.3,13.3,15.0,10.6
2023-03-30,GHCND:USW00023188,5.8,13.2,16.7,10.6
2023-03-31,GHCND:USW00023188,0.0,12.9,17.2,8.3
2023-04-01,GHCND:USW00023188,0.0,13.8,18.9,8.3
2023-04-02,GHCND:USW00023188,0.0,14.1,17.2,10.0
2023-04-03,GHCND:USW00023188,0.0,14.8,17.2,12.8
2023-04-04,GHCND:USW00023188,0.0,13.7,16.7,9.4
2023-04-05,GHCND:USW00023188,0.0,12.7,17.8,7.8
2023-04-06,GHCND:USW00023188,0.0,14.4,21.7,7.8
2023-04-07,GHCND:USW00023188,0.0,14.9,19.4,10.0
2023-04-08,GHCND:USW00023188,0.0,14.8,18.9,10.6
2023-04-09,GHCND:USW00023188,0.0,14.4,17.2,12.2
2023-04-10,GHCND:USW00023188,0.0,14.1,17.8,11.7
2023-04-11,GHCND:USW00023188,0.0,14.3,18.3,12.2
2023-04-12,GHCND:USW00023188,2.3,14.3,15.6,13.3
2023-04-13,GHCND:USW00023188,0.3,13.7,15.0,12.2
2023-04-14,GHCND:USW00023188,0.0,14.5,17.8,13.3
2023-04-15,GHCND:USW00023188,0.0,15.2,18.3,12.2
2023-04-16,GHCND:USW00023188,0.0,14.7,16.1,13.3
2023-04-17,GHCND:USW00023188,0.3,14.2,17.2,13.3
2023-04-18,GHCND:USW00023188,0.3,15.1,18.3,12.8
2023-04-19,GHCND:USW00023188,0.0,15.4,19.4,11.7
2023-04-20,GHCND:USW00023188,0.0,16.0,23.3,10.6
2023-04-21,GHCND:USW00023188,0.0,19.7,27.8,12.2
2023-04-22,GHCND:USW00023188,0.0,20.2,27.2,13.3
2023-04-23,GHCND:USW00023188,0.0,17.5,18.3,15.0
2023-04-24,GHCND:USW00023188,0.0,16.6,19.4,15.0
2023-04-25,GHCND:USW00023188,0.0,16.8,19.4,15.0
2023-04-26,GHCND:USW00023188,0.0,17.5,21.1,16.1
2023-04-27,GHCND:USW00023188,0.0,16.7,19.4,14.4
2023-04-28,GHCND:USW00023188,0.0,15.9,18.9,14.4
2023-04-29,GHCND:USW00023188,0.0,16.1,18.9,14.4
2023-04-30,GHCND:USW00023188,0.0,15.6,17.2,14.4
2023-05-01,GHCND:USW00023188,0.0,15.5,18.3,13.9
2023-05-02,GHCND:USW00023188,0.0,16.1,18.3,13.3
2023-05-03,GHCND:USW00023188,1.3,15.3,18.9,11.7
2023-05-04,GHCND:USW00023188,0.5,16.6,19.4,14.4
2023-05-05,GHCND:USW00023188,0.5,16.3,19.4,13.9
2023-05-06,GHCND:USW00023188,0.0,16.3,20.0,12.2
2023-05-07,GHCND:USW00023188,0.0,16.7,21.1,12.8
2023-05-08,GHCND:USW00023188,0.0,17.2,19.4,14.4
2023-05-09,GHCND:USW00023188,0.0,17.2,18.9,15.6
2023-05-10,GHCND:USW00023188,0.0,16.2,18.9,13.9
2023-05-11,GHCND:USW00023188,0.0,16.5,19.4,15.0
2023-05-12,GHCND:USW00023188,0.0,16.5,18.3,15.6
2023-05-13,GHCND:USW00023188,0.0,16.6,18.9,15.0
2023-05-14,GHCND:USW00023188,0.0,16.0,17.8,14.4
2023-05-15,GHCND:USW00023188,0.0,16.6,19.4,15.0
2023-05-16,GHCND:USW00023188,0.0,17.0,21.1,15.0
2023-05-17,GHCND:USW00023188,0.0,16.3,17.8,14.4
2023-05-18,GHCND:USW00023188,0.0,16.1,19.4,14.4
2023-05-19,GHCND:USW00023188,0.0,16.7,18.9,15.6
2023-05-20,GHCND:USW00023188,0.0,17.2,19.4,16.1
2023-05-21,GHCND:USW00023188,0.0,17.4,20.6,16.1
2023-05-22,GHCND:USW00023188,0.0,16.6,17.8,15.6
2023-05-23,GHCND:USW00023188,0.0,16.3,17.8,15.0
2023-05-24,GHCND:USW00023188,0.0,16.1,18.9,14.4
2023-05-25,GHCND:USW00023188,0.0,16.8,19.4,16.1
2023-05-26,GHCND:USW00023188,0.0,17.1,20.6,15.6
2023-05-27,GHCND:USW00023188,0.0,17.3,20.6,15.6
2023-05-28,GHCND:USW00023188,0.0,17.2,19.4,16.1
2023-05-29,GHCND:USW00023188,0.0,16.6,17.8,15.6
2023-05-30,GHCND:USW00023188,0.0,17.1,18.9,15.6
2023-05-31,GHCND:USW00023188,0.0,16.8,18.9,13.9
2023-06-01,GHCND:USW00023188,0.0,16.9,18.9,15.0
2023-06-02,GHCND:USW00023188,0.0,17.6,20.6,16.1
2023-06-03,GHCND:USW00023188,0.0,17.4,20.6,15.6
2023-06-04,GHCND:USW00023188,0.0,17.8,20.6,16.7
2023-06-05,GHCND:USW00023188,0.0,17.5,18.9,16.1
2023-06-06,GHCND:USW00023188,0.0,17.4,20.6,16.1
2023-06-07,GHCND:USW00023188,0.0,17.7,21.1,15.6
2023-06-08,GHCND:USW00023188,0.0,17.7,21.1,14.4
2023-06-09,GHCND:USW00023188,0.0,18.1,21.1,16.1
2023-06-10,GHCND:USW00023188,0.0,17.8,19.4,16.1
2023-06-11,GHCND:USW00023188,0.8,16.9,18.3,16.1
2023-06-12,GHCND:USW00023188,0.0,17.3,20.6,15.6
2023-06-13,GHCND:USW00023188,0.0,17.8,19.4,16.7
2023-06-14,GHCND:USW00023188,0.0,17.9,20.6,16.7
2023-06-15,GHCND:USW00023188,0.0,18.1,21.7,16.1
2023-06-16,GHCND:USW00023188,0.0,19.1,22.2,17.8
2023-06-17,GHCND:USW00023188,0.0,18.9,21.7,17.2
2023-06-18,GHCND:USW00023188,0.0,18.1,20.6,16.7
2023-06-19,GHCND:USW00023188,0.0,18.2,21.7,16.7
2023-06-20,GHCND:USW00023188,0.0,18.9,22.8,16.1
2023-06-21,GHCND:USW00023188,0.0,18.8,22.8,15.6
2023-06-22,GHCND:USW00023188,0.0,18.2,20.0,16.1
2023-06-23,GHCND:USW00023188,0.0,17.8,21.1,15.0
2023-06-24,GHCND:USW00023188,0.0,18.1,21.1,14.4
2023-06-25,GHCND:USW00023188,0.0,18.3,21.1,16.1
2023-06-26,GHCND:USW00023188,0.0,18.6,21.7,16.1
2023-06-27,GHCND:USW00023188,0.0,18.4,21.7,15.6
2023-06-28,GHCND:USW00023188,0.0,18.0,20.6,16.7
2023-06-29,GHCND:USW00023188,0.0,18.3,21.7,16.7
2023-06-30,GHCND:USW00023188,0.0,19.2,22.8,17.2
2023-07-01,GHCND:USW00023188,0.0,19.1,22.8,16.7
2023-07-02,GHCND:USW00023188,0.0,19.4,22.8,17.2
2023-07-03,GHCND:USW00023188,0.0,18.8,22.2,17.2
2023-07-04,GHCND:USW00023188,0.0,18.6,22.2,16.7
2023-07-05,GHCND:USW00023188,0.0,18.6,22.2,16.1
2023-07-06,GHCND:USW00023188,0.0,18.2,21.1,16.1
2023-07-07,GHCND:USW00023188,0.0,18.4,21.1,16.7
2023-07-08,GHCND:USW00023188,0.0,18.8,21.1,17.2
2023-07-09,GHCND:USW00023188,0.0,18.6,22.2,17.2
2023-07-10,GHCND:USW00023188,0.0,19.8,22.8,17.2
2023-07-11,GHCND:USW00023188,0.0,19.8,24.4,17.2
2023-07-12,GHCND:USW00023188,0.0,21.9,26.7,18.9
2023-07-13,GHCND:USW00023188,0.0,22.8,26.7,19.4
2023-07-14,GHCND:USW00023188,0.0,21.6,25.6,18.3
2023-07-15,GHCND:USW00023188,0.0,20.9,23.9,18.9
2023-07-16,GHCND:USW00023188,0.0,20.2,23.9,18.3
2023-07-17,GHCND:USW00023188,0.0,21.6,25.6,19.4
